,Song_Title,Artist,Lyricist,Composer,Lyric
18,Don't You Get It,"
嵐",KOU&,Didrik Thott・Christian Fast・Henrik Nordenback,人生はこれから 前向いていこうぜ しょっぱい Day & Nightに キリキリ Stomach A・B・C から X・Y・Zまで休まない Lips 溜め息 ダメ出し 吹き飛ばせ Don't you worry！ 君のスーパーヒーロー 気取ってみたって 過剰なビッグサンダー I know 愛の One shape 正論って言葉の矢 プライド Hit！ 頃合い この愛 見せてやる Don't you worry！ クールじゃない 自信もない 行き場もない このままじゃ No No No No Fighting！ ハングリー ダイナミック でっかいその夢 Hunting 5秒前カウントダウン ヤル気だけ Burn！ そのきっかけ 言い訳 全部アウトの Borderline 君の“Don't let me down” 全力で Shut！ Wow Wow Wow 抗って Wow Wow Wow 見せようぜ 呆れた表情(かお) そんな目で見ないで インスピレーション ざわめく Blahhhhhhhh！ 決定的に全然足りない 決断力を Get 馴れ合い 張り合い ぶち壊せ Don't you worry！ ゴールもない 甘くもない 期待もない このままじゃ No No No No Fighting！ ドラマティック ファンタスティック 本気を出したらIt's amazing ここから Pump it up！ 空回りNo！ この強気な動きは 君がそうさせる Trick ココロに Ambitious 始まりの Song Wow Wow Wow 勢いで Wow Wow Wow 高鳴るこの鼓動の音 現実主義の君の前 口に出さずに誓うのさ 熱い未来を Don't you worry！ fu fu fu Fighting！ ハングリー ダイナミック でっかいその夢 Hunting 5秒前カウントダウン ヤル気だけ Burn！ そのきっかけ 言い訳 全部アウトの Borderline 君の“Don't let me down” 全力で Shut！ Wow Wow Wow 抗って Wow Wow Wow 見せようぜ Don't you worry...
19,Don't you love me？,"
松本潤(嵐)",wonder note・paddy,takarot・wonder note,"Stupid！！ Stupid！！ Baby 淫らな Fixerは (Oh- Oh- Oh) 最上階の Burning love 一縷(いちる)の不安は Sandstorm How we… How we roll 外れ引けないよ No-n-No Oh！ Are you ready？ Bigger Bang！ 繰り返した街は So lady lady Oh lady lady 電話に出ない 君の行方 探してる Wow-Wow-Wow-Wow-Wow Don't you love me…？ Now Hey, boun… Bounce どうして言えない？ Don't you love me…？ Uh 今も あの日の夢を見るのさ 惑わされてる Silent night 迷路の中で I can't see どこに漂う Your answer Ri-ri-ride on Don't you love me…？ Now Do an act Do an act Crazy！！ Crazy！！ Baby 愚か者だよ (Oh- Oh- Oh) 演じても Runaway 現実からの Escape How we… How we do 待ち構えてる No-n-No Oh！ Are you ready？ Bigger Bang！ 廻り続けて So lazy lazy Oh lazy lazy 泡のように 消える刹那 委ねたら Wow-Wow-Wow-Wow-Wow Don't you love me…？ Now Hey, boun…Bounce 見失いそう Don't you love me…？ Uh どこにいても 逃げ切れないのさ 忘れらんない On my mind 今日も彷徨う In the night 分かってるけど Your answer Ri-ri-ride on Don't you love me…？ Now Do an act Do an act 構わない傷ついても 奪い去れたら さりげない言葉で Fly… Don't you love me…？ Now Hey, boun…Bounce どうして言えない？ Don't you love me…？ Uh 今も あの日の夢を見るのさ 惑わされてる Silent night 迷路の中で I can't see どこに漂う Your answer Ri-ri-ride on Don't you love me…？ Now Do an act Do an act"
20,どんな言葉で,"
嵐",Makihiko Araki,Makihiko Araki,"まずは気晴らし 海へ出かけよう I wanna hold you, baby. hold you, baby. 窓はそのまま開けっ放しで行こう Because I love you, baby. I love you, baby. とにかく夏が似合わない 時には暗いヤツに見える そんな僕が悲しむ君を 見てられないのさ だから外へ行こう どんな言葉で君を勇気づける こんな僕でも君の役に立てるかい? だからこの手と手を合わせよう I wanna touch you, baby. touch you, baby. 次はこのまま瞼を閉じよう Because I love you, baby. I love you, baby. 言いたい事 すぐ押さえて 君の胸につまる何かを とり除くことが出来たなら 悲しみも束の間 更にハッピーで Go! Go! 言うしかない 今この場で 君が好きさ 守りたいんだ ずっと 例えば今が壊されるのを 恐れちゃだめさ これからマジで行こう どんな言葉で 傷は癒されてく どんな想いで 悩み重ねてる どんな言葉で 君を勇気づける こんな僕でも君の役に立てるかい? Oh! Baby! その理由の理由の理由 教えてよ 泣いてる理由の理由 Oh! Baby! その理由の理由の理由 教えてよ 泣いてる理由の理由 どんな言葉で 傷は癒されてく (鮮烈ゾーン!…) どんな想いで 悩み重ねてる (理由の理由の理由) どんな言葉で 君は勇気づける (まだその髪切らないでいて欲しい 勇気づけるsong･･ song･･) こんな僕でも君の役に立てるかい? (壊れそうな君の役に立てるかい?)"
21,ナイスな心意気,"
嵐",戸沢暢美,飯田建彦,ルックスでばっか勝負するヤツに たぶん なりたくないんだ 曲がり角で 道草してたら ツキは逃げてった 今がすべてじゃないから あんまりムキになんなよ ウソもつくし インチキしても 誰かを助けてる たまに Baby Do You Know Me 明日に向かって ナイスな心意気 くさらないで やることやるよ キュートな心意気 わかりにくいのは そう見せたいせい Yeah 見かけだおしより イイでしょう くだらなくって へなちょこ人生 たまに投げたくなるけど 大好きな娘の写真見ただけで バラ色の気分 単細胞でいこうぜ どうせ未来は手ごわい 街角 口笛吹いて コケたり 無駄したりしてる Baby Do You Know Me 夢に向かって ナイスな心意気 くたびれたって やることやるよ キュートな心意気 ひとりよがりでも ゆずれないのなら Yeah 正しく生きてることでしょう 今がすべてじゃないから あんまりムキになんなよ ウソもつくし インチキしても 誰かを助けてる たまに Baby Do You Know Me 明日に向かって ナイスな心意気 それだけあればオーケーでしょう キュートな心意気 カッコ悪くても 運とかなくても uuhu ココ押さえてれば いいんです
22,Knights the Phantom Thief,"
Knights",こだまさおり,光増ハジメ,今宵も華麗にMission Complete 艶めくビロードの闇に 薫り立つ月 惑う星は ショーケースの中へ 色とりどりに 並べたJewel 次をねだるように 欲望に咲いた薔薇を 左の胸に飾ろう 予定調和なスリルじゃ足りない 不可能さえも 狙いを定め 手に入れるさ “Knights the Phantom Thief” この世界に眠ってる 美しいものだけを集めて 輝きの真ん中に 君を招くまで… 今宵も華麗にMission Complete 妖しい微笑を湛えて 誘われよう 挑みたいね そんな罠ならば 予告通りに 奪ってみせる 君のハートさえ 守るように身を潜めて それでも真-しん-に煌めく どんなリスクも厭わないさ 本物だけが 心を捉え 離さないね “Knights the Phantom Thief” 世界中に散らばった 美しいものをさあ、取り戻そう 輝きの真ん中に 君を招くため… 今宵も華麗にMission Complete この世界に 眠ってる 美しいものだけを集めて いつの日か告げるNext target “We will steal your heart” 世界中に散らばった 美しいものをさあ、取り戻そう 輝きの真ん中に 君を招くため… 今宵も華麗にMission Complete
23,NOW or NEVER,"
嵐",wonder note,Kevin Charge・wonder note,"あてない賭けで終わらせたりしない 進む手筈は組み合わせ次第 知っているよ 共に行けばDon't worry (just a super buddy) 何から何まで もどかしく見えて たまには嘆いたりもするのさ それでも掛け合う言葉がBooming 待った無しの 雨にReady for the day 理由(わけ)なんてない 辿り着くまでは Put your hands up yeah yeah wow wow wow Dance to the music 距離も超えて 行き交うPuzzleが 全てを動かす Have a showdown yeah yeah wow wow wow この際 劣勢もUp and go Why don't you want it？ 一瞬のInvitation 掴め 高らかに突き上げてく証に 相も変わらずただならぬ期待 灯し続けた想いがGrowing (Overworkでも) 噛み合わないとか ただの妄想 たまには焦れったくもなるのさ それでも途絶えない声がReflect 挫折とは つまりチャンスだろう 繋げれば 奏で合うように Movin' out of a boring day yeah yeah まだまだ 朝も夜も 未来のPuzzleを この手で決めるよ Baby, take you yeah yeah wow wow wow この際 限界ない航海へ Why don't you get it？ いつだってDestination 見据え 意外な展開を 人生の一切を 強烈にEnjoyしよう Put your hands up yeah yeah wow wow wow Dance to the music 距離も超えて 行き交うPuzzleが 全てを動かす Have a showdown yeah yeah wow wow wow この際 劣勢もUp and go Why don't you want it？ 一瞬のInvitation 掴め Comin' up Comin' up Party Party day 大事な叫びが 聞こえているだろ？ Comin' up Comin' up Party Party day 脈を打つ 真実のInvitation 掴め"
24,nothin',"
初恋の嵐",西山達郎,西山達郎,言葉にならない気持ちを確かめ合えない でも、最後はキス 何も無かったようにふるまう お互い何かを学んでさよならできたかい? 最後にキスしたのはいつだろう 夜が二人を覆い隠した 自分で精一杯だった二人は 孤独をいっぱい持ち寄っただけなんだ と、さも解ってる様な顔して平気で語る 少し黙ってればいいのに 「何も無かった」ってのはどうだろう? ずっと黙ってればいいじゃないか みじめだよ 心を枯らして溢れる想いが渇いてく でも、最後はキス 全て揃った様にうるおう お互い心を選んでさよならできたかい? 最後にキスしたのはいつだろう 夜が二人を覆い隠した 自分で精一杯だった二人は 孤独をいっぱい持ち寄っただけなんだ と、さも無かった事にしようとして多くを語る ずっと黙ってればいいのに 「何も無かった」ってのはどうだろう? ずっと迷ってればいいじゃないか みじめだよ 記憶の糸 たぐり寄せて 僕は何とか立ってるんだ もつれていく もつれていく 僕は全てを失くしそうだった 何も無かった 何も無かった 僕は全てを失くしそうなんだ 自分で精一杯だった二人は 孤独をいっぱい持ち寄っただけなんだ と、さも解ってる様な顔して平気で語る 少し黙ってればいいのに 「何も無かった」ってのはどうだろう? ずっと黙ってればいいじゃないか みじめだよ どうして多くを語る 胸にしまってればいいのに 「俺は解った」ってのはどうだろう? ずっと迷ってればいいじゃないか みじめだよ
25,夏音-フシギナイロ-,"
Clover",yuiko,山田智和,眩しくて目を細めた 遥か遠く指さして “なりたいものを教えて？” 色んな話をして笑った 川のせせらぎ 虫の鳴く声 思い出のひとつにして 何十回 星に願った いつまでも このままで…“ねぇ 夏よ終わらないで” どんな 不思議な事も楽しくて “もう一回冒険したい！”夢 オトナになってしまったら 忘れてしまうのかな？ 皆で歩いた道も 秘密の暗号のコトバも それでも何か 心の奥に 消えない『思い』がきっとある たったひと夏の出会い その時に 掛け替えのない 場所をみつけたの 遠く離れてもきっと 変わらない “バイバイ” なんて 言わない 夜 あの夏のいろ においも全部 約束ね “秘密にしよう” 何十回 星に願った 目を閉じて 今でもずっと 忘れていないんだよ そんな 不思議な季節 いつかまた “一緒に冒険したい！” 夜空に咲いた花火見上げたら 思わず ねぇ もう 走りだしていたんだ きっと また会えるから 笑顔でね 何回だって 飛んで行こう 夢 夢
26,夏の終わりに想うこと,"
嵐",小川貴史,上野浩司,心で小さな泡がはじけていくみたいだ 静かに確実にほら夏が行く 喜びや幸せなんて特別なものじゃない そんな風に小さく微笑む君がいた ありふれた出会いが素敵な今日まで育った 君もおんなじ気持ちなのかな? 抱きしめた壊れるほど 壊れるほど確かめてた 胸の鼓動が重なれば僕らはひとつになる ありのままを伝えたくて 君を全部知りたくて 素直になれない僕の胸が鳴る 二度と戻れはしない季節を胸に誓うよ これからもずっと信じてほしい 抱きしめた夢の中で 夢の中で息をとめた 思い出があふれだして始まる夏の終わり 泣き出しそうな空の日にも ずっとそばにいるよ 抱きしめた壊れるほど 壊れるほど確かめてた 胸の鼓動が重なれば僕らはひとつになる 抱きしめた夢の中で 夢の中で息をとめた 思い出があふれだして始まる夏の終わり 一度きりのこの夏を越えてみようよ ふたりで
27,夏の名前,"
嵐",hamai・櫻井翔,原田勝通,あの時と同じような 風が吹いた 君の笑顔が いつまでも来ない きっと僕たちは これからはいつも一緒 それはずっと ここからさき変わらないはずだった いちばんすきな服だけを 昨日の夜カバンにつめた そろいで買った スニーカーはいてきた 夏の名前 かぞえた プールに立つ 波を見つめ My Friend. Dear Friend. ふたり肩よせて 決めた うなずいた 君の横顔見つめ そっと指をかさねていく My Friend. Dear Friend. すこしはにかむように キスをした バスの行くアナウンス 流れてきた もう一枚の切符 右手に残る 僕の名を呼ぶ声が 聞こえてきた 君の電話がつながって 小さな声がした 目の前がまっくらになる でもたぶんもう戻れない バスのステップ 足のせ 未来は行く 夏の名前 おしえて 二人歩いた橋のたもと My Friend. Dear Friend. 近づいてく想いとまる 窓を開け 君の名前さけんだ 胸の奥が音をたてた My Friend. Dear Friend. 少し涙でにじむ 町を見た 現在降り立つと 草の薫り 季節もされど 僕も青い 記憶をまとい 糸を辿り 景色運びし 君の香り 光を背負い 影が向いた 心の内は 何故熱いか 肩に気付く 汗が付いた あの頃の様 また一つ 風が吹いた 君と出会ったこと 離れても忘れない いくつか過ぎてた 夏の名前 忘れないだろう 夏の名前 おしえて 二人歩いた橋のたもと My Friend. Dear Friend. 近づいてく想いとまる 窓を開け 君の名前さけんだ 胸の奥が音をたてた My Friend. Dear Friend. 少し涙でにじむ 町を見た
28,夏疾風,"
嵐",北川悠仁,北川悠仁,眩しすぎる夏の陽差し 走り出す想いを胸に 一人問いかけてみれば 聞こえる本当の声 きっと辿り着ける 答えはここにある 約束の場所へ その日まで涙見せず 今 吹き抜ける夏疾風 新たな息吹を告げる風の音 まばゆい光集めて 願いを乗せて どこまでも続く蒼空 見上げる夢に手を伸ばして いつの日にか 届くように 夏疾風… 遠く見える蜃気楼 投げ出しそうな心 どこからか聞こえてくる 励ましてくれる声 いつか返したいんだ 数え切れない「ありがとう」 約束果たせたら 君と笑い合いたい さぁ 舞い上がれ夏疾風 抑えきれずに高鳴る鼓動 限りある時の中 輝け命 暮れてゆく茜空 明日へとまた つなぐ希望 どんな未来が 待っていても 一人ひとりの物語 泣いたり笑ったり 喜び(苦しみ) 分け合い(助け合い) こみ上げる想いのままに さぁいこう 今 吹き抜ける夏疾風 新たな息吹を告げる風の音 まばゆい光集めて 願いを乗せて どこまでも続く蒼空 見上げる夢に手を伸ばして いつの日にか 届くように 夏疾風… 吹き抜ける風に(夏疾風) 願いを乗せて(夏疾風) 約束の場所へ(夏疾風) いつの日にか
